family,datasheet,table,pad,signal,route,#,confidence,basis
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE1,UART4_RX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE1,UART4_RX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE10,FSMC_D7,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE10,PE10,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE10,TIM1_CH2N,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE10,UART6_TX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE10,UART6_TX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE11,FSMC_D8,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE11,PE11,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE11,TIM1_CH2,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE11,UART6_RX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE11,UART6_RX,remap-3,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE12,FSMC_D9,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE12,PE12,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE12,TIM1_CH3N,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE12,UART7_TX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE12,UART7_TX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE13,FSMC_D10,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE13,PE13,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE13,TIM1_CH3,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE13,UART7_RX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE13,UART7_RX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE14,FSMC_D11,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE14,OPA2_OUT1,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE14,PE14,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE14,TIM1_CH4,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE14,UART8_TX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE14,UART8_TX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE15,FSMC_D12,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE15,OPA1_OUT1,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE15,PE15,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE15,TIM1_BKIN,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE15,UART8_RX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE15,UART8_RX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE2,FSMC_A23,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE2,PE2,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE2,TIM10_BKIN,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE2,TIM10_BKIN,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE3,FSMC_A19,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE3,PE3,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE3,TIM10_CH1N,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE3,TIM10_CH1N,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE4,FSMC_A20,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE4,PE4,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE4,TIM10_CH2N,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE4,TIM10_CH2N,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE5,FSMC_A21,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE5,PE5,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE5,TIM10_CH3N,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE5,TIM10_CH3N,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE6,FSMC_A22,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE6,PE6,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE7,FSMC_D4,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE7,OPA3_OUT1,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE7,PE7,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE7,TIM1_ETR,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE8,FSMC_D5,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE8,OPA4_OUT1,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE8,PE8,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE8,TIM1_CH1N,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE8,UART5_TX,remap-2,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE8,UART5_TX,remap-3,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE9,FSMC_D6,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE9,PE9,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE9,TIM1_CH1,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE9,UART5_RX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,PE9,UART5_RX,remap-3,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VBAT,BAT,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VBAT,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD,DD,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDDA,DDA,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDDA,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_1,DD_1,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_1,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_2,DD_2,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_2,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_3,DD_3,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_3,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_4,DD_4,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_4,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_5,DD_5,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_5,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_IO_1,DD_IO_1,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_IO_1,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_IO_3,DD_IO_3,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VDD_IO_3,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO,IO,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_1,IO_1,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_1,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_2,IO_2,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_2,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_3,IO_3,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_3,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_4,IO_4,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VIO_4,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VREF+,REF+,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VREF+,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VREF-,REF-,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VREF-,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS,VSS,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSSA,SSA,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSSA,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_1,SS_1,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_1,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_2,SS_2,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_2,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_3,SS_3,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_3,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_4,SS_4,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_4,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_5,SS_5,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-1,VSS_5,V,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,BOOT0,BOOT0,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,LED0,LED0,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,LED1,LED1,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,MDIRN,MDIRN,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,MDIRP,MDIRP,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,MDITN,MDITN,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,MDITP,MDITP,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,NRST,NRST,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_IN,OSC_IN,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_IN,PD0,,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_IN,PD0（4）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_OUT,OSC_OU,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_OUT,OSC_OUT,main,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_OUT,PD1,,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_OUT,PD1（4）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,OSC_OUT,T,main,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,ADC_IN0,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,OPA4_OUT0,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,PA0,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_CH1,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_CH1,remap-2,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_CH1_2（11）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_CH1（11）,default,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_ETR,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_ETR,remap-2,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_ETR_2（11）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM2_ETR（11）,default,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM5_CH1,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM8_ETR,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,TIM8_ETR,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,USART2_CTS,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA0-WKUP,WKUP,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,ADC_IN1,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,OPA3_OUT0,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,PA1,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,TIM2_CH2,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,TIM2_CH2,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,TIM5_CH2,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,TIM9_BKIN,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA1,USART2_RTS,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,DVP_D1,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,OTG_FS_ID,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,PA10,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,TIM1_CH3,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,TIM1_CH3,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,USART1_CK,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA10,USART1_RX,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,CAN1_RX,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,OTG_FS_DM,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,PA11,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,TIM1_CH4,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,TIM1_CH4,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,USART1_CTS,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA11,USART1_CTS,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,CAN1_TX,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,OTG_FS_DP,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,PA12,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,TIM10_CH1N,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,TIM1_ETR,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,TIM1_ETR,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,USART1_RTS,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA12,USART1_RTS,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA13,PA13,,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA13,SWDIO,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA13,TIM10_CH2N,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA13,TIM8_CH1N,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA13,USART3_TX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA14,SWCLK,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA14,TIM10_CH3N,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA14,TIM8_CH2N,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA14,UART8_TX,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA14,USART3_RX,remap-2,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,I2S3_WS,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,PA15,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,SPI1_NSS,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,SPI3_NSS,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_CH1,remap-1,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_CH1,remap-3,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_CH1_1（11）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_CH1_3（11）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_ETR,remap-1,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_ETR,remap-3,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_ETR_1（11）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM2_ETR_3（11）,,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,TIM8_CH3N,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA15,UART8_RX,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,ADC_IN2,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,OPA2_OUT0,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,PA2,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM2_CH3,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM2_CH3,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM5_CH3,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM9_CH1,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM9_CH1,remap-1,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM9_ETR,default,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,TIM9_ETR,remap-1,#,reference,pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA2,USART2_TX,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,ADC_IN3,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,OPA1_OUT0,default,#,reference,pin-table:zh
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,PA3,main,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,TIM2_CH4,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,TIM2_CH4,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,TIM5_CH4,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,TIM9_CH2,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,TIM9_CH2,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA3,USART2_RX,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA4,ADC_IN4,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA4,DAC1_OUT,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA4,DVP_HSYNC,default,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA4,I2S3_WS,remap-1,#,confirmed,pin-table:zh+pin-table:en
CH32V307,CH32V20x_30xDS0.PDF,3-2,PA4,PA4,main,#,confirmed,pin-table:zh+pin-table:en
