part_number,pin,pad,kind,type,#,confidence,basis,table,datasheet
CH32M030G8R7,24,VHV,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030G8R7,25,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030G8R7,26,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030G8R7,27,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030G8R7,28,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,1,PA10,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,2,PA13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,3,PA14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,4,PB2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,5,PB3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,6,PB4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,7,PB5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,8,PB6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,9,PB8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,10,VSO,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,11,PB9,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,12,VBO,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,13,PB10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,14,VS1,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,14,VS2,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,14,VS3,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,15,PB11,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,16,VB1,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,16,VB2,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,16,VB3,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,17,PB13,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,18,PB15,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,19,VDD8,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,20,PC5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,21,VDD33,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,22,VHV,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,23,PA0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,24,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,25,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,26,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,27,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,28,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,29,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,29,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,30,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,31,PA8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,32,ISP1,analog,A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M030K8U7,EP,GND,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32M030DS0.PDF
CH32M103G8R6,1,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,2,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,3,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,4,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,5,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,6,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,7,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,8,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,8,PB5,gpio,I/O/A,#,reference,pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,9,PB10,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,10,PB11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,11,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,12,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,13,VHREG,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,14,VHV,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,15,HO1,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,16,LO1,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,17,HO2,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,18,LO2,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,19,HO3,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,20,LO3,gpio,O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,21,PA11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,21,PA13,gpio,I/O,#,reference,pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,22,PA12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,22,PA14,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,23,PB3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,24,PB6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,25,PB7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,26,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,27,PA0-WKUP,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32M103G8R6,28,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1-2,CH32L103DS0.PDF
CH32V002A4M6,1,PC1,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,2,PC2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,3,PC3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,4,PC4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,5,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,6,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,7,PD1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,8,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,9,PD5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,10,PD6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,11,PD7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,12,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,13,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,14,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,15,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002A4M6,16,PC0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,1,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,2,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,3,PD0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,4,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,5,PC0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,6,PC3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,7,PC4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,8,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,9,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,10,PD1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,11,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,12,PD7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002D4U6,EP,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,1,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,2,PD5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,3,PD6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,4,PD7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,5,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,6,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,7,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,8,PD0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,9,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,10,PC0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,11,PC1,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,12,PC2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,13,PC3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,14,PC4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,15,PC5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,16,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,17,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,18,PD1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,19,PD2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4P6,20,PD3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,1,PD7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,2,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,3,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,4,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,5,PD0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,6,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,7,PC0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,8,PC1,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,9,PC2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,10,PC3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,11,PC4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,12,PC5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,13,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,14,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,15,PD1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,16,PD2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,17,PD3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,18,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,19,PD5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,20,PD6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002F4U6,EP,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,1,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,1,PD6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,2,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,3,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,4,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,5,PC1,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,6,PC2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,7,PC4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,8,PD1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,8,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V002J4M6,8,PD5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V002DS0.PDF
CH32V003A4M6,1,PC1,gpio,I/O/FT,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,2,PC2,gpio,I/O/FT,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,3,PC3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,4,PC4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,5,PC6,gpio,I/O/FT,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,6,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,7,PD1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,8,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,9,PD5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,10,PD6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,11,PD7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,12,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,13,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,14,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,15,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003A4M6,16,PC0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,1,PD4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,2,PD5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,3,PD6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,4,PD7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,5,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,6,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,7,VSS,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,8,PD0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,9,VDD,power,P,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,10,PC0,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,11,PC1,gpio,I/O/FT,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,12,PC2,gpio,I/O/FT,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,13,PC3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
CH32V003F4P6,14,PC4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,2-1,CH32V003DS0.PDF
