series,selector,register,bits,value,peripheral,role,signal,pad,port,gpio,#,confidence,basis
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,1,UHSIF,PORT3,UHSIF_PORT3,PC1,C,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,1,UHSIF,PORT4,UHSIF_PORT4,PC2,C,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,1,UHSIF,PORT5,UHSIF_PORT5,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,1,UHSIF,PORT6,UHSIF_PORT6,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,1,UHSIF,PORT7,UHSIF_PORT7,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT0,UHSIF_PORT0,PC1,C,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT1,UHSIF_PORT1,PC2,C,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT2,UHSIF_PORT2,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT3,UHSIF_PORT3,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT32,UHSIF_PORT32,PC10,C,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT33,UHSIF_PORT33,PC11,C,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT34,UHSIF_PORT34,PC12,C,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT35,UHSIF_PORT35,PD0,D,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT36,UHSIF_PORT36,PD1,D,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT37,UHSIF_PORT37,PD2,D,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT38,UHSIF_PORT38,PD3,D,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT39,UHSIF_PORT39,PD4,D,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT4,UHSIF_PORT4,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT40,UHSIF_PORT40,PD5,D,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT41,UHSIF_PORT41,PD6,D,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT42,UHSIF_PORT42,PD7,D,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT43,UHSIF_PORT43,PF3,F,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT44,UHSIF_PORT44,PF4,F,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT45,UHSIF_PORT45,PF5,F,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT46,UHSIF_PORT46,PE0,E,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT47,UHSIF_PORT47,PE1,E,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT5,UHSIF_PORT5,PE10,E,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT6,UHSIF_PORT6,PE11,E,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,2,UHSIF,PORT7,UHSIF_PORT7,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT0,UHSIF_PORT0,PC1,C,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT1,UHSIF_PORT1,PC2,C,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT2,UHSIF_PORT2,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT3,UHSIF_PORT3,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT32,UHSIF_PORT32,PC10,C,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT33,UHSIF_PORT33,PC11,C,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT34,UHSIF_PORT34,PC12,C,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT35,UHSIF_PORT35,PD0,D,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT36,UHSIF_PORT36,PD1,D,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT37,UHSIF_PORT37,PD2,D,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT38,UHSIF_PORT38,PD3,D,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT39,UHSIF_PORT39,PD4,D,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT4,UHSIF_PORT4,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT40,UHSIF_PORT40,PD5,D,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT41,UHSIF_PORT41,PD6,D,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT42,UHSIF_PORT42,PD7,D,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT43,UHSIF_PORT43,PF3,F,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT44,UHSIF_PORT44,PF4,F,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT45,UHSIF_PORT45,PF5,F,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT46,UHSIF_PORT46,PE0,E,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT47,UHSIF_PORT47,PE1,E,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT5,UHSIF_PORT5,PE10,E,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT6,UHSIF_PORT6,PE11,E,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32H417,afio-uhsif-port-remap,PCFR1,PCFR1:8;PCFR1:9,3,UHSIF,PORT7,UHSIF_PORT7,PE12,E,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,PCFR1,PCFR1:13;PCFR1:14,0,CAN1,RX,CAN1_RX,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-can-rm,PCFR1,PCFR1:13;PCFR1:14,0,CAN1,TX,CAN1_TX,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-can-rm,PCFR1,PCFR1:13;PCFR1:14,2,CAN1,RX,CAN1_RX,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,PCFR1,PCFR1:13;PCFR1:14,2,CAN1,TX,CAN1_TX,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,PCFR1,PCFR1:13;PCFR1:14,3,CAN1,RX,CAN1_RX,OSC_IN,,,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-can-rm,PCFR1,PCFR1:13;PCFR1:14,3,CAN1,TX,CAN1_TX,OSC_OUT,,,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,0,I2C1,SCL,I2C1_SCL,PB6,B,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,0,I2C1,SDA,I2C1_SDA,PB7,B,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,0,I2C1,SMBA,I2C1_SMBA,PB5,B,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,2,I2C1,SCL,I2C1_SCL,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,2,I2C1,SDA,I2C1_SDA,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,2,I2C1,SMBA,I2C1_SMBA,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,3,I2C1,SCL,I2C1_SCL,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,3,I2C1,SDA,I2C1_SDA,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-i2c1-rm,PCFR1|PCFR2,PCFR1:1;PCFR2:23,3,I2C1,SMBA,I2C1_SMBA,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,0,LPTIM,CH1,LPTIM_CH1,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,0,LPTIM,CH2,LPTIM_CH2,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,0,LPTIM,ETR,LPTIM_ETR,PB14,B,14,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,0,LPTIM,OUT,LPTIM_OUT,PB15,B,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,1,LPTIM,CH1,LPTIM_CH1,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,1,LPTIM,CH2,LPTIM_CH2,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,1,LPTIM,ETR,LPTIM_ETR,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-lptim-rm,PCFR2,PCFR2:25,1,LPTIM,OUT,LPT_OUT,PB2,B,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,0,SPI1,MISO,SPI1_MISO,PA6,A,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,0,SPI1,MOSI,SPI1_MOSI,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,0,SPI1,NSS,SPI1_NSS,PA4,A,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,0,SPI1,SCK,SPI1_SCK,PA5,A,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,1,SPI1,MISO,SPI1_MISO,PB4,B,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,1,SPI1,MOSI,SPI1_MOSI,PB5,B,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,1,SPI1,NSS,SPI1_NSS,PA15,A,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,1,SPI1,SCK,SPI1_SCK,PB3,B,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,2,SPI1,MISO,SPI1_MISO,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,2,SPI1,MOSI,SPI1_MOSI,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,2,SPI1,NSS,SPI1_NSS,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,2,SPI1,SCK,SPI1_SCK,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,3,SPI1,MISO,SPI1_MISO,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,3,SPI1,MOSI,SPI1_MOSI,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,3,SPI1,NSS,SPI1_NSS,PB12,B,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-spi1-rm,PCFR1|PCFR2,PCFR1:0;PCFR2:24,3,SPI1,SCK,SPI1_SCK,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,BKIN,TIM1_BKIN,PB12,B,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH1,TIM1_CH1,PA8,A,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH1N,TIM1_CH1N,PB13,B,13,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH2,TIM1_CH2,PA9,A,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH2N,TIM1_CH2N,PB14,B,14,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH3,TIM1_CH3,PA10,A,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH3N,TIM1_CH3N,PB15,B,15,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,CH4,TIM1_CH4,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,0,TIM1,ETR,TIM1_ETR,PA12,A,12,#,reference,candidates(datasheet-pin-table-default:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,BKIN,TIM1_BKIN,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH1,TIM1_CH1,PA8,A,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH1N,TIM1_CH1N,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH2,TIM1_CH2,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH2N,TIM1_CH2N,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH3,TIM1_CH3,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH3N,TIM1_CH3N,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,CH4,TIM1_CH4,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,1,TIM1,ETR,TIM1_ETR,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,BKIN,TIM1_BKIN,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH1,TIM1_CH1,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH1N,TIM1_CH1N,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH2,TIM1_CH2,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH2N,TIM1_CH2N,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH3,TIM1_CH3,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH3N,TIM1_CH3N,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,CH4,TIM1_CH4,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,2,TIM1,ETR,TIM1_ETR,PB6,B,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,BKIN,TIM1_BKIN,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH1,TIM1_CH1,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH1N,TIM1_CH1N,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH2,TIM1_CH2,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH2N,TIM1_CH2N,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH3,TIM1_CH3,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH3N,TIM1_CH3N,PB9,B,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,CH4,TIM1_CH4,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,3,TIM1,ETR,TIM1_ETR,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,BKIN,TIM1_BKIN,PA12,A,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,CH1,TIM1_CH1,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,CH1N,TIM1_CH1N,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,CH2,TIM1_CH2,PB8,B,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,CH2N,TIM1_CH2N,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32L103,afio-tim1-rm,PCFR1|PCFR2,PCFR1:6;PCFR1:7;PCFR2:22,4,TIM1,CH3,TIM1_CH3,PB12,B,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
