family,block,type,register,address,offset,width_bits,count,#,confidence,basis
CH32H417,USART6,USART,CTLR2,0x40001810,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART6,USART,CTLR3,0x40001814,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART6,USART,GPR,0x40001818,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART6,USART,CTLR4,0x4000181c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,STATR,0x40001c00,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,DATAR,0x40001c04,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,BRR,0x40001c08,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,CTLR1,0x40001c0c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,CTLR2,0x40001c10,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,CTLR3,0x40001c14,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,GPR,0x40001c18,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART7,USART,CTLR4,0x40001c1c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,STATR,0x40002000,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,DATAR,0x40002004,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,BRR,0x40002008,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,CTLR1,0x4000200c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,CTLR2,0x40002010,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,CTLR3,0x40002014,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,GPR,0x40002018,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART8,USART,CTLR4,0x4000201c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,ISR,0x40002400,0x000,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,ICR,0x40002404,0x004,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,IER,0x40002408,0x008,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,CFGR,0x4000240c,0x00c,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,CR,0x40002410,0x010,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,CMP,0x40002414,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,ARR,0x40002418,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM1,LPTIM,CNT,0x4000241c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,CTLRH,0x40002800,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,CTLRL,0x40002804,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,PSCRH,0x40002808,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,PSCRL,0x4000280c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,DIVH,0x40002810,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,DIVL,0x40002814,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,CNTH,0x40002818,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,CNTL,0x4000281c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,ALRMH,0x40002820,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,RTC,RTC,ALRML,0x40002824,0x024,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,WWDG,WWDG,CTLR,0x40002c00,0x000,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,WWDG,WWDG,CFGR,0x40002c04,0x004,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,WWDG,WWDG,STATR,0x40002c08,0x008,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,IWDG,IWDG,CTLR,0x40003000,0x000,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,IWDG,IWDG,PSCR,0x40003004,0x004,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,IWDG,IWDG,RLDR,0x40003008,0x008,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,IWDG,IWDG,STATR,0x4000300c,0x00c,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,ISR,0x40003400,0x000,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,ICR,0x40003404,0x004,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,IER,0x40003408,0x008,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,CFGR,0x4000340c,0x00c,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,CR,0x40003410,0x010,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,CMP,0x40003414,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,ARR,0x40003418,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,LPTIM2,LPTIM,CNT,0x4000341c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,CTLR1,0x40003800,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,CTLR2,0x40003804,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,STATR,0x40003808,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,DATAR,0x4000380c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,CRCR,0x40003810,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,RCRCR,0x40003814,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,TCRCR,0x40003818,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,I2SCFGR,0x4000381c,0x01c,16,1,#,reference,evt(ch32h417.h)
CH32H417,SPI2,SPI,I2SPR,0x40003820,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI2,SPI,HSCR,0x40003824,0x024,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,CTLR1,0x40003c00,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,CTLR2,0x40003c04,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,STATR,0x40003c08,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,DATAR,0x40003c0c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,CRCR,0x40003c10,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,RCRCR,0x40003c14,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,TCRCR,0x40003c18,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,I2SCFGR,0x40003c1c,0x01c,16,1,#,reference,evt(ch32h417.h)
CH32H417,SPI3,SPI,I2SPR,0x40003c20,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI3,SPI,HSCR,0x40003c24,0x024,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,CTLR1,0x40004000,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,CTLR2,0x40004004,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,STATR,0x40004008,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,DATAR,0x4000400c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,CRCR,0x40004010,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,RCRCR,0x40004014,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,TCRCR,0x40004018,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,I2SCFGR,0x4000401c,0x01c,16,1,#,reference,evt(ch32h417.h)
CH32H417,SPI4,SPI,I2SPR,0x40004020,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,SPI4,SPI,HSCR,0x40004024,0x024,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,STATR,0x40004400,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,DATAR,0x40004404,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,BRR,0x40004408,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,CTLR1,0x4000440c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,CTLR2,0x40004410,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,CTLR3,0x40004414,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,GPR,0x40004418,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART2,USART,CTLR4,0x4000441c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,STATR,0x40004800,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,DATAR,0x40004804,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,BRR,0x40004808,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,CTLR1,0x4000480c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,CTLR2,0x40004810,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,CTLR3,0x40004814,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,GPR,0x40004818,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART3,USART,CTLR4,0x4000481c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,STATR,0x40004c00,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,DATAR,0x40004c04,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,BRR,0x40004c08,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,CTLR1,0x40004c0c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,CTLR2,0x40004c10,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,CTLR3,0x40004c14,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,GPR,0x40004c18,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART4,USART,CTLR4,0x40004c1c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,STATR,0x40005000,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,DATAR,0x40005004,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,BRR,0x40005008,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,CTLR1,0x4000500c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,CTLR2,0x40005010,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,CTLR3,0x40005014,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,GPR,0x40005018,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,USART5,USART,CTLR4,0x4000501c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,CTLR1,0x40005400,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,CTLR2,0x40005404,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,OADDR1,0x40005408,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,OADDR2,0x4000540c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,DATAR,0x40005410,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,STAR1,0x40005414,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,STAR2,0x40005418,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,CKCFGR,0x4000541c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C1,I2C,RTR,0x40005420,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,CTLR1,0x40005800,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,CTLR2,0x40005804,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,OADDR1,0x40005808,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,OADDR2,0x4000580c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,DATAR,0x40005810,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,STAR1,0x40005814,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,STAR2,0x40005818,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,CKCFGR,0x4000581c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C2,I2C,RTR,0x40005820,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,CTLR1,0x40005c00,0x000,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,CTLR2,0x40005c04,0x004,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,OADDR1,0x40005c08,0x008,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,OADDR2,0x40005c0c,0x00c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,DATAR,0x40005c10,0x010,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,STAR1,0x40005c14,0x014,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,STAR2,0x40005c18,0x018,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,CKCFGR,0x40005c1c,0x01c,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,I2C3,I2C,RTR,0x40005c20,0x020,16,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,CTLR,0x40006400,0x000,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,STATR,0x40006404,0x004,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,TSTATR,0x40006408,0x008,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,RFIFO0,0x4000640c,0x00c,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,RFIFO1,0x40006410,0x010,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,INTENR,0x40006414,0x014,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,ERRSR,0x40006418,0x018,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,BTIMR,0x4000641c,0x01c,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,TTCTLR,0x40006420,0x020,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,TTCNT,0x40006424,0x024,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,TERR_CNT,0x40006428,0x028,32,1,#,confirmed,evt(ch32h417.h)+rm(CH32H417RM.PDF)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[0].TXMIR,0x40006580,0x180,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[0].TXMDTR,0x40006584,0x184,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[0].TXMDLR,0x40006588,0x188,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[0].TXMDHR,0x4000658c,0x18c,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[1].TXMIR,0x40006590,0x190,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[1].TXMDTR,0x40006594,0x194,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[1].TXMDLR,0x40006598,0x198,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
CH32H417,CAN1,CAN,sTxMailBox[1].TXMDHR,0x4000659c,0x19c,32,1,#,confirmed,evt(ch32h417.h)+rm-address(CH32H417RM.PDF)
