part_number,series,family,pin,pad,port,gpio,kind,peripheral,role,signal,route,selector,value,af,#,confidence,basis
CH32V467VET6,CH32V467,CH32V407,86,PD5,D,5,gpio,FSMC,NWE,FSMC_NWE,remap-1,afio-fsmc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,86,PD5,D,5,gpio,USART2,TX,USART2_TX,remap-1,afio-usart2-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,87,PD6,D,6,gpio,DVP,D10,DVP_D10,default,afio-dvp-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,87,PD6,D,6,gpio,FSMC,NWAIT,FSMC_NWAIT,default,afio-fsmc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,87,PD6,D,6,gpio,FSMC,NWAIT,FSMC_NWAIT,remap-1,afio-fsmc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,87,PD6,D,6,gpio,USART2,RX,USART2_RX,remap-1,afio-usart2-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,88,PD7,D,7,gpio,FSMC,NCE2,FSMC_NCE2,default,afio-fsmc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,88,PD7,D,7,gpio,FSMC,NCE2,FSMC_NCE2,remap-1,afio-fsmc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,88,PD7,D,7,gpio,FSMC,NE1,FSMC_NE1,default,afio-fsmc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,88,PD7,D,7,gpio,FSMC,NE1,FSMC_NE1,remap-1,afio-fsmc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,88,PD7,D,7,gpio,USART2,CK,USART2_CK,remap-1,afio-usart2-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,DVP,D5,DVP_D5,default,afio-dvp-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,DVP,D5,DVP_D5,remap-1,afio-dvp-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,I2S3,CK,I2S3_CK,default,afio-spi3-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,LTDC,G4,LTDC_G4,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,SPI1,SCK,SPI1_SCK,remap-1,afio-spi1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,SPI3,SCK,SPI3_SCK,default,afio-spi3-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,TIM2,CH2,TIM2_CH2,remap-1,afio-tim2-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,TIM2,CH2,TIM2_CH2,remap-3,afio-tim2-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,USART5,CK,USART5_CK,remap-1,afio-usart5-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,89,PB3,B,3,gpio,USART5,CTS,USART5_CTS,default,afio-usart5-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,DVP,D3,DVP_D3,remap-1,afio-dvp-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,I3C,SCL,I3C_SCL,remap-1,afio-i3c-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,LTDC,HSYNC,LTDC_HSYNC,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,SPI1,MISO,SPI1_MISO,remap-1,afio-spi1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,SPI3,MISO,SPI3_MISO,default,afio-spi3-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,TIM3,CH1,TIM3_CH1,remap-2,afio-tim3-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,USART5,RTS,USART5_RTS,default,afio-usart5-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,90,PB4,B,4,gpio,USART5,TX,USART5_TX,remap-1,afio-usart5-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,DVP,D10,DVP_D10,remap-1,afio-dvp-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,I2C1,SMBA,I2C_SMBA,default,afio-i2c1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,I2S3,SD,I2S3_SD,default,afio-spi3-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,I3C,SDA,I3C_SDA,remap-1,afio-i3c-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,LTDC,VSYNC,LTDC_VSYNC,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,SPI1,MOSI,SPI1_MOSI,remap-1,afio-spi1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,SPI3,MOSI,SPI3_MOSI,default,afio-spi3-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,TIM3,CH2,TIM3_CH2,remap-2,afio-tim3-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,USART5,CK,USART5_CK,default,afio-usart5-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,USART5,RX,USART5_RX,remap-1,afio-usart5-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,91,PB5,B,5,gpio,USART6,CK,USART6_CK,remap-1,afio-usart6-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,DVP,D5,DVP_D5,default,afio-dvp-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,I2C1,SCL,I2C_SCL,default,afio-i2c1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,TIM4,CH1,TIM4_CH1,default,afio-tim4-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,TIM8,CH1,TIM8_CH1,remap-1,afio-tim8-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,USART1,TX,USART1_TX,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,USART7,CTS,USART7_CTS,remap-2,afio-usart7-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,92,PB6,B,6,gpio,USBHS2,DM,USBHS2_DM,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,FSMC,NADV,FSMC_NADV,default,afio-fsmc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,FSMC,NADV,FSMC_NADV,remap-0,afio-fsmc-remap,0,,#,conflict,pin-table:zh+pin-table:en+!rm-remap-grid(=remap-0)
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,I2C1,SDA,I2C_SDA,default,afio-i2c1-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,TIM4,CH2,TIM4_CH2,default,afio-tim4-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,TIM8,CH2,TIM8_CH2,remap-1,afio-tim8-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,USART1,RX,USART1_RX,remap-1,afio-usart1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,USART7,RTS,USART7_RTS,remap-2,afio-usart7-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,93,PB7,B,7,gpio,USBHS2,DP,USBHS2_DP,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,94,PE12,E,12,gpio,SYS,BOOT0,BOOT0,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,94,PE12,E,12,gpio,SYS,BOOT0,BOOT0,main,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,94,PE12,E,12,gpio,USART10,CK,USART10_CK,default,afio-usart10-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,94,PE12,E,12,gpio,USART10,CK,USART10_CK,remap-1,afio-usart10-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,94,PE12,E,12,gpio,USART4,CK,USART4_CK,remap-2,afio-usart4-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,94,PE12,E,12,gpio,USART4,CK,USART4_CK,remap-3,afio-usart4-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,CAN1,RX,CAN_RX,remap-2,afio-can-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,DVP,D6,DVP_D6,default,afio-dvp-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,DVP,D6,DVP_D6,remap-1,afio-dvp-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,I2C1,SCL,I2C_SCL,remap-1,afio-i2c1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,LTDC,HSYNC,LTDC_HSYNC,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,SDIO,D4,SDIO_D4,default,afio-sdio-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,SDIO,D4,SDIO_D4,remap-1,afio-sdio-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,TIM1,CH3,TIM1_CH3,remap-3,afio-tim1-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,TIM4,CH3,TIM4_CH3,default,afio-tim4-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,TIM8,CH3,TIM8_CH3,remap-1,afio-tim8-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,USART10,TX,USART10_TX,remap-1,afio-usart10-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,USART4,CTS,USART4_CTS,remap-2,afio-usart4-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,USART4,CTS,USART4_CTS,remap-3,afio-usart4-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,USART5,CTS,USART5_CTS,remap-1,afio-usart5-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,95,PB8,B,8,gpio,USART6,TX,USART6_TX,remap-1,afio-usart6-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,CAN1,TX,CAN_TX,remap-2,afio-can-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,DVP,D7,DVP_D7,default,afio-dvp-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,DVP,D7,DVP_D7,remap-1,afio-dvp-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,I2C1,SDA,I2C_SDA,remap-1,afio-i2c1-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,LTDC,VSYNC,LTDC_VSYNC,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,SDIO,D5,SDIO_D5,default,afio-sdio-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,SDIO,D5,SDIO_D5,remap-1,afio-sdio-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,TIM4,CH4,TIM4_CH4,default,afio-tim4-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,TIM8,BKIN,TIM8_BKIN,remap-1,afio-tim8-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,USART10,RX,USART10_RX,remap-1,afio-usart10-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,USART4,RTS,USART4_RTS,remap-2,afio-usart4-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,USART4,RTS,USART4_RTS,remap-3,afio-usart4-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,USART5,RTS,USART5_RTS,remap-1,afio-usart5-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,96,PB9,B,9,gpio,USART6,RX,USART6_RX,remap-1,afio-usart6-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,FSMC,NBL0,FSMC_NBL0,default,afio-fsmc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,FSMC,NBL0,FSMC_NBL0,remap-1,afio-fsmc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,LTDC,DE,LTDC_DE,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,TIM4,ETR,TIM4_ETR,default,afio-tim4-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,TIM4,ETR,TIM4_ETR,remap-1,afio-tim4-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,USART10,TX,USART10_TX,default,afio-usart10-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,USART4,TX,USART4_TX,remap-2,afio-usart4-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,USART4,TX,USART4_TX,remap-3,afio-usart4-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,97,PE0,E,0,gpio,USART6,CTS,USART6_CTS,remap-1,afio-usart6-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,FSMC,NBL1,FSMC_NBL1,default,afio-fsmc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,FSMC,NBL1,FSMC_NBL1,remap-1,afio-fsmc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,LTDC,CLK,LTDC_CLK,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,USART10,RX,USART10_RX,default,afio-usart10-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,USART4,RX,USART4_RX,remap-2,afio-usart4-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,USART4,RX,USART4_RX,remap-3,afio-usart4-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,98,PE1,E,1,gpio,USART6,RTS,USART6_RTS,remap-1,afio-usart6-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,99,VSS,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467VET6,CH32V467,CH32V407,100,VDD,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,1,VBAT,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,2,PC13-TAMPER-RTC,C,13,gpio,RTC,OUT,TAMPER-RTC,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,2,PC13-TAMPER-RTC,C,13,gpio,RTC,TAMPER,TAMPER-RTC,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,2,PC13-TAMPER-RTC,C,13,gpio,TIM8,CH4,TIM8_CH4,remap-1,afio-tim8-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,3,PC14-OSC32_IN,C,14,gpio,OSC32,IN,OSC32_IN,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,3,PC14-OSC32_IN,C,14,gpio,USART10,CTS,USART10_CTS,default,afio-usart10-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,3,PC14-OSC32_IN,C,14,gpio,USART10,CTS,USART10_CTS,remap-1,afio-usart10-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,4,PC15-OSC32_OUT,C,15,gpio,OSC32,OUT,OSC32_OUT,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,4,PC15-OSC32_OUT,C,15,gpio,USART10,RTS,USART10_RTS,default,afio-usart10-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,4,PC15-OSC32_OUT,C,15,gpio,USART10,RTS,USART10_RTS,remap-1,afio-usart10-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,5,OSC_IN,,,other,OSC,IN,OSC_IN,main,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,6,OSC_OUT,,,other,OSC,OUT,OSC_OUT,main,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,7,NRST,,,other,SYS,NRST,NRST,main,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,8,PC0,C,0,gpio,ADC1,IN10,ADC_IN10,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,8,PC0,C,0,gpio,LTDC,R0,LTDC_R0,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,8,PC0,C,0,gpio,LTDC,R0,LTDC_R0,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,8,PC0,C,0,gpio,USART6,TX,USART6_TX,default,afio-usart6-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,8,PC0,C,0,gpio,USART6,TX,USART6_TX,remap-3,afio-usart6-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,9,PC1,C,1,gpio,ADC1,IN11,ADC_IN11,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,9,PC1,C,1,gpio,LTDC,R1,LTDC_R1,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,9,PC1,C,1,gpio,LTDC,R1,LTDC_R1,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,9,PC1,C,1,gpio,USART6,RX,USART6_RX,default,afio-usart6-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,9,PC1,C,1,gpio,USART6,RX,USART6_RX,remap-3,afio-usart6-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,9,PC1,C,1,gpio,USART7,CK,USART7_CK,default,afio-usart7-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,10,PC2,C,2,gpio,ADC1,IN12,ADC_IN12,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,10,PC2,C,2,gpio,LTDC,R2,LTDC_R2,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,10,PC2,C,2,gpio,LTDC,R2,LTDC_R2,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,10,PC2,C,2,gpio,USART6,CTS,USART6_CTS,default,afio-usart6-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,10,PC2,C,2,gpio,USART6,CTS,USART6_CTS,remap-3,afio-usart6-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,10,PC2,C,2,gpio,USART7,TX,USART7_TX,default,afio-usart7-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,11,PC3,C,3,gpio,ADC1,IN13,ADC_IN13,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,11,PC3,C,3,gpio,LTDC,R3,LTDC_R3,default,afio-ltdc-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,11,PC3,C,3,gpio,LTDC,R3,LTDC_R3,remap-1,afio-ltdc-remap,1,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,11,PC3,C,3,gpio,USART6,RTS,USART6_RTS,default,afio-usart6-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,11,PC3,C,3,gpio,USART6,RTS,USART6_RTS,remap-3,afio-usart6-remap,3,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,11,PC3,C,3,gpio,USART7,RX,USART7_RX,default,afio-usart7-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,12,VREF-,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,12,VSSA,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,13,VDDA,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,13,VREF+,,,power,,,,,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,ADC1,IN0,ADC_IN0,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,PWR,WKUP,WKUP,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,TIM2,CH1,TIM2_CH1,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,TIM2,CH1,TIM2_CH1,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,TIM2,ETR,TIM2_ETR,default,afio-tim2-remap,0,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,TIM2,ETR,TIM2_ETR,remap-2,afio-tim2-remap,2,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,TIM5,CH1,TIM5_CH1,default,,,,#,confirmed,pin-table:zh+pin-table:en
CH32V467WEU6,CH32V467,CH32V407,14,PA0-WKUP,A,0,gpio,TIM8,ETR,TIM8_ETR,default,afio-tim8-remap,0,,#,confirmed,pin-table:zh+pin-table:en
